Volume,Radius,X,Y,friends_100,friends_250,friends_500,friends_1000
644,12.8059850601931,12213.3416149068,19822.4798136646,4,13,21,21
767,13.9755123756653,12252.9361147327,19939.8813559322,2,11,21,21
542,11.7481558829159,12273.905904059,19801.5645756458,3,12,21,21
576,12.1110361056968,12311.8333333333,11513.3715277778,1,3,5,7
474,10.9864966591218,12314.1687763713,19935.0105485232,4,9,19,21
584,12.1948505044165,12329.2294520548,19852.5719178082,3,9,20,21
900,15.138795132121,12370.6633333333,19979.3366666667,2,5,15,21
568,12.0266376133113,12419.5352112676,11551.1144366197,2,4,5,7
894,15.0882480957415,12461.7024608501,11497.7427293065,2,5,5,7
600,12.3607744647421,12567.725,11525.345,1,4,5,7
567,12.0160461206242,12666.2098765432,11494.2063492063,1,3,6,7
1375,18.7120515925478,12698.9549090909,39171.6727272727,1,1,1,1
6516,40.734331646645,12966.8684775936,11331.589165132,1,2,3,7
4237,32.8472706660474,13044.8692471088,11249.3832900637,1,2,2,7
412,10.2427993481361,13213,21613.5,2,2,2,7
3059,27.9099973749367,13246.513566525,21663.374959137,2,2,2,9
739,13.7180466798979,13279.600811908,36703.0893098782,1,1,2,2
1736,21.0254315040631,13377.3951612903,36906.6935483871,1,1,2,2
992,15.8937322764496,13955.4889112903,21153.9959677419,4,16,46,109
849,14.7036075401933,13968.1872791519,21112.4487632509,5,17,47,110
872,14.9014420980592,13977.8612385321,21228.6869266055,5,20,43,112
540,11.7264602856701,13984.5,21034,3,15,50,109
573,12.0794557752678,14002.9790575916,21158.9947643979,6,20,50,116
10493,51.6915903081073,14055.8310302106,21813.290002859,1,3,10,72
1151,17.1201560506333,14024.1711555169,21259.6498696785,5,22,50,116
610,12.463355264843,14019.4081967213,21092.7163934426,4,23,52,117
809,14.3530539725227,14022.1112484549,21442.7082818294,3,10,39,112
669,13.052181851536,14025.2541106129,21378.5381165919,4,13,44,114
947,15.5290556626229,14045.9102428722,21187.0887011616,5,25,54,119
794,14.219368470644,14044.4848866499,21323.0037783375,5,17,46,118
1032,16.2110037330616,14070.3372093023,21287.9215116279,5,24,51,121
811,14.3707847439186,14080.2182490752,21428.4401972873,4,12,46,118
955,15.5945103496203,14100.5706806283,21158.2020942408,5,30,63,125
717,13.5123110797162,14104.2357043236,20982.3361227336,3,22,56,126
726,13.5968519112163,14105.7851239669,21077.1033057851,5,28,62,129
940,15.4715556557901,14111.8446808511,21258.9914893617,5,28,57,126
2163,23.469201670539,14124.7216828479,20913.742949607,2,17,57,124
1045,16.312788383647,14116.0277511962,21362.5177033493,5,17,49,124
1053,16.375110629282,14128.7929724596,21031.4691358025,6,26,65,129
723,13.5687301605089,14140.4564315353,21100.9142461964,8,30,68,132
878,14.9526206417301,14155.340546697,21183.7425968109,7,33,67,132
809,14.3530539725227,14157.4882571075,21332.7935723115,5,21,57,127
1564,19.9566863379961,14166.5837595908,21668.1112531969,1,6,22,111
2274,24.0638597266846,14172.6372031662,21800.473175022,1,5,11,86
492,11.1931573383894,14160.1788617886,21259.1768292683,4,29,63,130
575,12.1005184865998,14181.1339130435,21109.9913043478,9,33,74,133
913,15.2477388772447,14195.152245345,20818.4698795181,3,12,49,125
702,13.370221841122,14192.0128205128,21151.7407407407,7,30,74,133
795,14.228319915327,14194.8490566038,21041.8012578616,6,30,73,132
788,14.1655410150923,14203.7576142132,20993.7677664975,5,29,72,132
777,14.0663223783562,14230.2084942085,21336.1158301158,2,19,65,132
587,12.2261327717275,14232.2504258944,21053.5826235094,5,32,76,132
640,12.7661529728458,14235.3890625,20842.9984375,5,17,57,127
774,14.0391410536757,14245.9289405685,20893.3087855297,4,20,65,127
701,13.3606954973111,14254.1868758916,20927.0342368046,5,26,69,128
1508,19.596148771943,14265.0961538462,21488.975464191,1,8,47,129
665,13.0131033750515,14258.8766917293,21929.1233082707,1,3,7,69
608,12.44290676007,14261.3174342105,21103.5855263158,7,31,81,133
664,13.0033154057275,14262.1370481928,21180.0240963855,8,29,82,134
702,13.370221841122,14262.7578347578,21248.7621082621,4,25,81,134
805,14.3175265567193,14264.2633540373,21136.3229813665,7,28,81,133
2699,26.2163061137156,14290.3605038903,21825.1704334939,1,5,10,91
620,12.5650986286284,14276.0225806452,20798.0387096774,4,13,51,126
1052,16.367333326241,14310.3070342205,21110.4344106464,6,34,86,133
452,10.7285066455709,14307,21244.5,5,22,84,134
1344,18.4999132328995,14319.5944940476,21175.4055059524,7,28,89,134
746,13.7828640011605,14315.3016085791,20797.6608579088,2,12,54,126
710,13.44618962206,14325.8845070423,20923.9309859155,6,24,73,129
894,15.0882480957415,14340.3199105145,21220.274049217,5,26,91,134
552,11.8560383661138,14341.0253623188,21002.2844202899,4,33,82,132
619,12.5549613953295,14349.1453957997,20971.0549273021,5,29,79,131
1279,18.0470129257796,14355.3135261923,21492.3189992181,1,7,50,132
830,14.5381485900385,14368.7638554217,21651.0493975904,1,6,21,124
1141,17.0456230190792,14372.1323400526,21119.7887817704,6,33,93,134
680,13.1590492849591,14375.6308823529,20920.8470588235,5,26,76,129
1357,18.5891692240703,14392.6153279293,21043.6683861459,6,34,88,132
757,13.8841084363708,14415.1268163804,21185.3421400264,3,28,95,134
762,13.929885377046,14425.0997375328,20902.4278215223,4,23,75,129
942,15.4880060120115,14426.0806794055,21096.3227176221,3,37,95,134
798,14.2551405233246,14439.7882205514,20947.1842105263,6,27,81,129
582,12.1739510023317,14444.2010309278,21268.4742268041,2,20,89,134
1070,16.5067641460501,14454.9700934579,20986.2420560748,5,29,84,131
628,12.6459039541955,14460.6687898089,21316.0780254777,2,17,86,135
812,14.3796419310423,14489.4729064039,20938.6440886699,8,24,83,129
604,12.4019086032759,14490.4072847682,21501.6357615894,2,5,49,135
740,13.7273250351554,14492.3432432432,21015.2716216216,6,32,90,132
567,12.0160461206242,14515.0740740741,21100.0634920635,6,37,98,134
591,12.2677183774203,14522.5905245347,21142.6311336717,6,31,97,134
879,14.9611333783387,14532.1251422071,21173.866894198,7,29,95,134
750,13.8197659788534,14541.7413333333,20974.0386666667,8,29,89,130
891,15.0629109693912,14543.0044893378,21501.4668911336,2,4,48,135
793,14.210411387254,14547.2711223203,20941.2244640605,6,27,89,129
964,15.6678200214624,14555.4315352697,21219.515560166,5,26,89,134
1155,17.1498785661538,14557.2242424242,21110.0424242424,8,34,96,134
557,11.9096131458372,14560.1400359066,20900.6086175943,5,21,84,129
576,12.1110361056968,14567.2638888889,21037.1788194444,8,34,94,132
986,15.8455936531824,14588.6805273834,21071.5212981744,8,34,93,132
1046,16.3205916791823,14598.5200764818,21229.1998087954,7,26,86,134
584,12.1948505044165,14595.9212328767,21156.8613013699,9,30,90,134
1188,17.3931514059148,14605.5816498316,20996.7028619529,8,34,89,130
898,15.1219648933079,14615.2795100223,21125.2783964365,6,34,92,132
1413,18.9688559312932,14621.8082094834,20946.3283793347,6,30,86,130
718,13.5217306075801,14621.9554317549,21282.8690807799,3,23,79,135
897,15.1135427456797,14627.3266443701,21164.1125975474,5,33,86,134
880,14.9696412740382,14632.0068181818,21040.2727272727,6,36,92,131
541,11.7373130971421,14634.7892791128,22126.5471349353,1,1,2,27
918,15.2894336197707,14668.7211328976,20946.3507625272,5,30,81,129
630,12.6660247369343,14677.7142857143,21199.419047619,4,32,84,134
9716,49.7409196067922,14723.2068752573,21631.2026554138,1,2,25,121
1007,16.0134457350585,14698.5839126117,21003.3426017875,5,33,81,130
763,13.9390227249469,14696.4482306684,21298.5661861075,5,22,72,135
870,14.8843434784312,14716.824137931,21111.0126436782,4,38,82,131
1123,16.9106357582297,14736.7925200356,20848.6366874443,4,22,63,124
822,14.4679155773892,14734.2177615572,21031.1642335766,7,34,79,130
1007,16.0134457350585,14738.5074478649,20908.7487586892,5,27,70,128
894,15.0882480957415,14739.1420581655,21191.9787472036,4,35,77,132
689,13.2458449811443,14739.8679245283,21285.5892597968,7,25,72,135
769,13.9937215200342,14750.6085825748,21247.9726918075,6,27,72,133
965,15.6759443777364,14760.289119171,20770.4497409326,4,13,49,120
857,14.7727200598809,14763.0898483081,20988.7082847141,7,29,75,129
747,13.7920987519461,14772.4471218206,21091.8607764391,5,35,74,130
686,13.2169764143568,14770.138483965,21348.7653061224,6,18,58,135
781,14.1024826497902,14778.1267605634,21307.1229193342,7,24,61,134
1138,17.0231994754724,14782.8145869947,20824.255711775,4,20,53,121
1117,16.8653999150283,14793.1208594449,20938.5049239033,4,28,70,127
631,12.676073151634,14791.6370839937,21032.1125198098,7,31,74,129
759,13.9024373003728,14798.5507246377,21266.6021080369,8,24,64,133
1045,16.312788383647,14813.0162679426,20748.9674641148,4,11,42,111
796,14.2372657319388,14808.4334170854,20985.7185929648,6,28,69,127
900,15.138795132121,14818.62,21096.0233333333,5,31,71,130
906,15.1891739573293,14817.2825607064,21314.7350993377,8,20,58,132
1313,18.2853139007088,14842.0883472963,21584.7311500381,1,3,23,117
1055,16.3906541644658,14846.2985781991,21363.882464455,6,15,52,130
1160,17.1869594279662,14851.1586206897,21017.4956896552,5,25,67,124
606,12.4224245951385,14849.5,21231.5,3,25,64,128
825,14.4942928382623,14861.4218181818,21136.6787878788,3,28,66,125
887,15.029061688476,14862.5772266065,20872.2886133033,3,22,54,115
909,15.2143008131446,14864.4400440044,21284.1100110011,7,21,57,129
1246,17.8126723022685,14892.1918138042,20750.9695024077,5,11,35,105
683,13.1880446545659,14886.3162518302,21339.9180087848,7,17,50,128
1344,18.4999132328995,14905.6629464286,21130.4233630952,3,25,63,118
963,15.6596914502168,14902.6199376947,20803.8629283489,5,14,40,108
921,15.3143959769955,14910.5852334419,21300.2128121607,5,18,53,122
844,14.6602467629742,14913.8151658768,21032.7571090047,5,21,64,116
1048,16.336187088072,14921.7022900763,21354.0839694656,5,13,46,119
649,12.8556016158959,14923.7087827427,20828.063174114,5,16,39,108
1876,21.8567947600885,14944.0447761194,21723.644989339,1,2,10,77
770,14.0028172125903,14935.6467532468,21089.7545454545,4,18,62,116
1023,16.1401614258599,14957.6500488759,20933.9648093842,2,18,53,110
1286,18.0963314211993,14962.5863141524,21321.5723172628,4,13,43,113
842,14.6428664998832,14965.2339667458,20771.4204275534,4,9,32,100
917,15.2811037724514,14966.2628135224,20999.2737186478,4,17,57,112
867,14.8586586560523,14981.1799307958,21052.5928489043,4,13,55,111
1150,17.1127173554958,15215.067826087,38372.2530434783,1,1,5,11
336,9.24995661644977,15426.7291666667,38093.0952380952,3,4,5,15
656,12.9247448048019,15452.2972560976,38036.4115853659,3,4,6,15
997,15.9337366998514,15455.5526579739,37929.5646940822,1,4,5,11
477,11.0212092153146,15452.180293501,38097.572327044,3,4,5,15
650,12.8655019651614,15511.8984615385,38579.0630769231,1,1,3,18
699,13.3416224033652,15730.1101573677,37720.6967095851,1,2,6,12
477,11.0212092153146,15735.0188679245,38858.9014675052,1,2,6,18
753,13.8473779264204,15868.8871181939,37625.4355909695,1,2,4,10
3022,27.7406917872993,15916.1475843812,38855.6783587028,1,4,7,15
6303,40.0630224782548,16030.8131048707,38769.2582897033,1,5,10,15
1356,18.5823185994691,16008.3377581121,37932.2536873156,1,2,5,21
308,8.85615921015911,15996.7435064935,38650.5909090909,2,4,10,19
433,10.5005973436784,16025.7644341801,38681.4133949192,2,5,10,19
1035,16.234549139418,16091.5777777778,38084.6309178744,1,2,4,23
1780,21.2902155443696,16120.7949438202,37695.8674157303,1,1,6,15
396,10.0419406462608,16170.1161616162,38469,1,5,11,20
1688,20.7327197999344,16187.0947867299,38664.3874407583,1,7,11,15
971,15.7246023665964,16210.9680741504,22036.8547888774,1,5,14,27
560,11.9416426428837,16255.0875,21627.1607142857,2,5,18,27
1638,20.4233512150979,16264.4438339438,21874.9181929182,3,6,19,27
3702,30.7035268156919,16283.59454349,37319.9211237169,1,1,2,6
3520,29.9392825480764,16281.4727272727,38649.39375,1,5,11,15
625,12.6156626101008,16267.9904,22142.7344,2,6,12,27
1250,17.8412411615277,16287.9128,38502.0752,2,7,10,16
1244,17.7983706762756,16295.6776527331,21804.5176848875,3,8,22,27
4390,33.4350761966751,16311.5510250569,21988.2380410023,1,10,18,27
519,11.4961847907691,16305,21553,1,6,17,27
1144,17.0680171032081,16315.0550699301,22113.2412587413,2,6,12,27
2237,23.8672866558918,16329.3857845329,21648.1135449262,3,9,19,27
1108,16.7973177356777,16329.2337545126,21842.4133574007,4,7,23,27
430,10.464157913909,16338.1395348837,38478.611627907,2,6,10,16
843,14.651559208574,16384.7117437722,21641.8884934757,2,10,20,27
1263,17.9337756482036,16393.8289786223,21848.144101346,2,8,24,27
385,9.90148700673831,16420.974025974,38422.4571428571,2,4,7,15
1585,20.0902199012616,16438.4277602524,22045.0712933754,1,7,16,27
847,14.686278591874,16459.6410861865,38459.1050767414,2,4,7,15
583,12.1844052344019,16453.3379073756,21484.6192109777,3,8,17,27
893,15.0798071171252,16463.6573348264,22141.4188129899,1,7,14,27
592,12.2780927711369,16478.2635135135,21434.0489864865,4,6,16,26
4854,35.1576584833077,16529.6975690152,36341.7554594149,1,1,1,7
532,11.6392734979388,16511.477443609,21452.3834586466,4,5,16,27
536,11.6829482236125,16526.1847014925,21596.8264925373,1,10,18,27
767,13.9755123756653,16543.147327249,22201.0404172099,2,4,12,27
756,13.8749349246747,16544.6455026455,21476.417989418,3,6,17,27
396,10.0419406462608,16574.5,21705,2,6,20,27
565,11.9948350782774,16600.0194690265,21763.1150442478,2,5,21,27
1042,16.2893560683904,16618.4184261036,22241.9548944338,2,3,8,27
2513,25.2968416049097,16677.387982491,21624.3338639077,1,6,17,27
292,8.62306148722909,16677.3595890411,13057.8869863014,1,10,25,31
791,14.1924802616422,16701.1972187105,13237.007585335,3,10,23,31
676,13.1202891145048,16701.9822485207,12954.2411242604,2,11,22,31
582,12.1739510023317,16704.5,12869.5,3,8,19,31
611,12.4735669464126,16724.9901800327,12803.9247135843,2,7,17,31
750,13.8197659788534,16734.616,13245.612,4,11,24,31
572,12.0689106350864,16760.3321678322,13093.3269230769,2,12,25,31
1559,19.9247607275075,16774.9352148813,21664.3187940988,1,5,12,27
1227,17.6763396742088,16774.195599022,13208.3504482478,5,12,26,31
579,12.1425343022094,16774.2815198618,13135.9913644214,3,13,26,31
1558,19.9183694648803,16815.5462130937,13253.3132220796,5,13,27,31
592,12.2780927711369,16820.8935810811,12945.4442567568,2,14,24,31
2031,22.7418095821644,16837.3421959626,12853.4254062038,2,10,22,33
619,12.5549613953295,16843.7382875606,21790.5137318255,1,2,7,27
692,13.2746507672084,16846.1632947977,22235.3699421965,1,1,4,26
285,8.51907589177983,16865.701754386,35814.9228070175,1,5,9,24
844,14.6602467629742,16874.481042654,12827.3092417062,3,9,20,33
731,13.6435926881552,16873.3953488372,13064.8686730506,1,15,26,31
715,13.4934522972117,16881.7328671329,13406.4657342657,2,9,21,31
781,14.1024826497902,16887.8040973111,13293.5416133163,4,11,25,31
526,11.5734523849256,16886.9372623574,13351.0228136882,3,10,24,31
886,15.0205874494665,16892.9864559819,12952.6004514673,3,12,25,31
606,12.4224245951385,16901.1683168317,13241.3168316832,4,13,28,31
421,10.3540701980767,16931,12923,2,8,24,33
394,10.0165501109479,16937.1065989848,12767.4390862944,2,7,16,35
1427,19.0625959949692,16951.7792571829,35979.9796776454,2,4,8,24
419,10.3294469285053,16955.4295942721,35839.9809069212,2,6,10,24
499,11.2725022317394,16978.0861723447,13375.122244489,1,11,22,31
513,11.4295396796996,16977,13251,2,11,27,31
489,11.1589796789446,16981.4110429448,36009.4785276074,2,3,7,24
347,9.40015023308778,16985.2766570605,35721.2593659942,2,6,12,24
275,8.368283871884,16992.1272727273,35761.64,3,6,12,24
916,15.272769381991,17007.4737991266,13011.9181222707,1,6,27,32
3464,29.7001743528977,17037.9991339492,35553.1200923788,2,7,21,23
1175,17.297725082009,17034.7565957447,35490.9038297872,2,5,20,23
878,14.9526206417301,17056.0489749431,13506.6184510251,2,6,15,30
727,13.6062129119198,17055.3672627235,11951.9449793673,2,3,4,8
582,12.1739510023317,17076.5,13102,1,4,27,31
416,10.2924015721291,17075.2163461538,11885.9759615385,2,3,4,7
813,14.3884936659102,17108.6223862239,12620.2140221402,1,1,9,34
1070,16.5067641460501,17108.8579439252,35437.4439252336,1,9,20,23
1577,20.0394548930222,17130.3671528218,13465.0399492708,3,6,13,31
1024,16.148048140929,17150.763671875,35628.830078125,1,8,23,23
590,12.2573352030019,17151.1559322034,11965.5033898305,1,3,5,8
593,12.2884584063905,17159.1787521079,13313.323777403,1,5,18,31
307,8.84177063979489,17165.7557003257,13558.6905537459,1,4,11,30
643,12.7960386625292,17183.298600311,13434.5054432348,2,6,13,31
4097,32.3000384358284,17212.3819868196,35484.5687088113,2,13,19,23
1403,18.9016141176537,17258.5759087669,35335.1575196009,3,13,17,23
1911,22.0597405695937,17269.2689691261,35455.6452119309,4,14,19,23
474,10.9864966591218,17300.5443037975,35389.6919831224,5,14,17,23
952,15.5699970879116,17324.4012605042,35433.0724789916,5,14,17,23
522,11.529362882239,17321.8965517241,35327.5459770115,5,12,17,23
2082,23.0255715765694,17341.7584053794,12178.8799231508,1,2,5,11
1102,16.7517758956962,17360.9201451906,35477.0145190563,4,13,17,23
467,10.9050709983138,17356.3533190578,35298.7901498929,3,11,17,23
464,10.8699875690556,17358.1724137931,35270.1594827586,3,11,17,23
1000,15.9576912160573,17384.903,35424.46,4,13,17,23
322,9.05519887583616,17394.1149068323,35545.8260869565,2,8,17,23
928,15.3724838429854,17429.1950431034,12259.2769396552,1,2,3,12
745,13.7736230587866,17433.444295302,35382.7812080537,3,12,17,23
1178,17.3197932071836,17459.2826825127,35336.4185059423,2,10,15,23
717,13.5123110797162,17528.0990237099,11645.3221757322,1,1,1,10
1027,16.1716852086789,17599.6407010711,10946.3154819864,2,4,4,9
1693,20.7634031374273,17653.0726520969,44522.3839338452,1,3,10,34
353,9.48107124001832,17654.4872521246,10958.4277620397,2,4,4,9
2240,23.8832852857674,17672.90625,44637.1584821429,1,3,9,36
607,12.4326698955152,17773.626029654,11060.3163097199,1,4,4,9
505,11.3400702827739,17787.502970297,10886.0891089109,1,4,7,9
699,13.3416224033652,17792.2603719599,44792.3862660944,1,4,13,37
1449,19.2089775902897,17833.4023464458,44432.5590062112,1,3,19,37
326,9.11126875450026,17862.5,10526,2,3,5,8
717,13.5123110797162,17900.7768479777,10535.239888424,2,4,5,8
2391,24.6751524877224,17939.5729820159,44371.7402760351,1,7,21,38
649,12.8556016158959,17933.2234206472,44819.6101694915,1,5,16,38
943,15.4962246414103,17956.6755037116,44646.6076352068,2,6,28,38
800,14.2729929292222,17991.4525,44717.57,2,7,26,38
391,9.97834316899803,17990.452685422,10474.4578005115,1,4,4,8
7566,43.8938045638932,18059.2991012424,44484.4566481628,2,9,31,38
1972,22.4090534481836,18028.5780933063,44216.0273833671,1,5,17,37
799,14.2640695192038,18061.6170212766,44400.7559449312,3,10,26,38
469,10.9283973800443,18073.3240938166,44363.697228145,2,10,23,38
924,15.3393177119146,18093.7673160173,10581.0324675325,1,3,5,8
1637,20.4171160291137,18118.956627978,44624.0384850336,2,8,34,38
1855,21.7341176746779,18118.7811320755,44869.4657681941,2,7,18,38
2195,23.6421691081579,18128.3111617312,44270.2437357631,1,10,22,38
3192,28.5102810466493,18142.2177318296,44697.6741854637,2,8,33,38
2052,22.8590793593992,18151.488791423,44944.3806042885,2,4,15,38
2808,26.7404436822441,18178.2902421652,44477.1470797721,1,14,33,38
1011,16.0452184760897,18186.6241345203,44367.8160237389,3,12,29,38
2704,26.2405782290097,18205.1875,44791.1734467456,2,7,27,38
1496,19.5180242797462,18225.5668449198,44400.3796791444,4,13,30,38
1893,21.9556027390899,18256.8103539356,44683.7184363444,1,10,32,38
738,13.7087620448715,18254.2547425474,44345.1856368564,4,11,28,38
3964,31.7714386055469,18286.2161957619,44433.4795660949,4,11,30,38
3322,29.0850537823474,18291.1929560506,44776.3741721854,2,10,29,38
1,0.504626504404032,18296,14825,1,1,1,1
1,0.504626504404032,18296,15841,1,1,3,3
1,0.504626504404032,18296,16113,1,2,3,3
1,0.504626504404032,18296,16225,1,2,3,4
1,0.504626504404032,18296,17051,1,2,2,4
1,0.504626504404032,18296,17243,1,2,2,6
1,0.504626504404032,18296,17923,2,4,6,8
1,0.504626504404032,18296,17947,3,4,6,7
1,0.504626504404032,18296,18011,3,5,6,7
1,0.504626504404032,18296,18067,2,6,6,8
1,0.504626504404032,18296,18187,2,4,6,7
1,0.504626504404032,18296,18251,2,3,6,7
1,0.504626504404032,18296,18937,1,1,2,6
1,0.504626504404032,18296,19297,1,1,2,4
1,0.504626504404032,18296,22035,1,2,4,4
1,0.504626504404032,18296,22219,2,4,4,4
1,0.504626504404032,18296,22275,3,3,4,4
1,0.504626504404032,18296,22339,2,3,4,4
462,10.8465355728698,18318,44357.5,4,11,26,38
3764,30.9595660382479,18357.715727949,44485.1726886291,2,14,30,38
1367,18.6575371239238,18351.2962692026,44615.1155815655,3,12,31,38
2005,22.5957752121674,18359.0064837905,44389.9286783042,3,11,28,38
730,13.6342573516614,18373.797260274,44554.0547945205,3,15,30,38
436,10.5369107569964,18394.5,44676,3,11,28,38
923,15.3310149682958,18430.6522210184,44806.4647887324,1,7,21,38
391,9.97834316899803,18450,44502,2,12,27,38
715,13.4934522972117,18457.3496503496,44702.7846153846,2,10,25,38
7374,43.3332860578957,18544.0109845403,44452.7866829401,2,7,20,36
827,14.5118510431714,18528.4449818622,44537.9467956469,3,9,23,37
619,12.5549613953295,18537.0969305331,44660.5896607431,1,10,22,37
1665,20.5909875527331,18669.7189189189,44824.5423423423,1,2,12,33
1886,21.9149710534626,18905.9692470838,38600.2051961824,1,1,4,10
1627,20.3546591191506,18919.6527350953,38373.5046097111,1,2,5,11
3371,29.2987730299487,18930.654405221,38263.3966182142,1,2,4,11
1819,21.5221873046085,19051.4760857614,19339.5612974162,2,3,15,22
3481,29.7729637598379,19133.9293306521,19341.8486067222,2,6,17,21
390,9.96557497033376,19126.7051282051,19661.8820512821,2,5,16,20
643,12.7960386625292,19145.2426127527,19630.7776049767,3,6,17,20
906,15.1891739573293,19207.0662251656,19569.151214128,3,11,18,20
420,10.3417658916528,19207.1476190476,19493.4,2,12,18,20
7896,44.8408283715385,19271.2858409321,38571.4530141844,1,1,6,12
594,12.2988153053267,19262.5,19346.5,2,8,20,20
524,11.5514286687078,19270.5,19309.5,2,7,19,20
156,6.30278301988392,19288.5,19660.5,2,11,16,20
307,8.84177063979489,19297.0293159609,19222.8241042345,2,5,16,20
922,15.3227077257632,19302.3329718004,38184.3069414317,1,1,7,12
536,11.6829482236125,19321,45751.5,3,7,19,28
605,12.4121708380506,19327,45697,3,7,19,28
489,11.1589796789446,19331,19572,3,11,19,20
376,9.78507096367135,19335.8882978723,19207.4760638298,2,4,15,20
490,11.1703838512401,19341.5,45779,3,7,20,28
1136,17.0082340224913,19354.5167253521,45873.2579225352,2,8,22,28
1320,18.3339913769502,19364.5833333333,19631.4893939394,6,10,19,20
899,15.1303823528483,19375.4527252503,19454.786429366,1,10,20,20
1427,19.0625959949692,19379.6138752628,45473.152067274,1,3,11,27
1127,16.9407258812397,19383.230700976,19555.958296362,4,10,20,20
1273,18.0046324063995,19389.4391201885,45610.3943440691,1,7,18,28
452,10.7285066455709,19399.8384955752,19669.1128318584,3,9,16,20
3403,29.4375072678845,19429.1287099618,45359.3446958566,1,2,8,27
1698,20.7940411991527,19426.4369846879,45828.1277974087,2,9,24,28
616,12.5245004655424,19424.5,19592.5,4,9,19,20
1915,22.0828156183392,19453.7274151436,45727.5180156658,1,10,25,28
850,14.7122643602193,19458.4164705882,46084.8564705882,1,6,22,28
597,12.3298338042886,19504.1256281407,19683.7537688442,1,7,14,20
762,13.929885377046,19516.06167979,45932.030183727,2,11,25,28
605,12.4121708380506,19534.8958677686,38383.5619834711,1,4,9,12
1226,17.6691351335899,19552.2707993475,45715.3898858075,1,8,27,28
504,11.3288369265916,19549.5,46038,1,9,23,28
743,13.7551225493503,19561.469717362,45915.5827725437,3,13,26,28
542,11.7481558829159,19565.3745387454,19199.167896679,1,2,9,20
2113,23.1963581539232,19605.3965925225,38188.7529578798,1,3,8,12
13249,58.0846808172278,19648.0839308627,19363.0548720658,1,2,13,20
972,15.7326974005259,19614.8148148148,45975.2397119342,3,12,26,28
421,10.3540701980767,19651,45840,2,10,26,28
723,13.5687301605089,19672.3374827109,45918,3,14,26,28
665,13.0131033750515,19675,46059,3,11,22,28
1662,20.5724287499062,19684.3549939832,45731.6022864019,2,8,26,28
677,13.1299898841218,19680.1920236337,38414.5701624815,1,6,7,12
884,15.0036246123787,19692.1877828054,38549.4524886878,2,4,8,12
1606,20.2228717488129,19696.095890411,46104.5255292653,3,8,20,28
654,12.9050274099422,19724.3547400612,38284.2247706422,1,5,8,11
665,13.0131033750515,19726,46054,4,11,21,28
812,14.3796419310423,19727.5,45759.5,2,9,25,28
611,12.4735669464126,19735.7545008183,38548.4942716858,2,4,7,12
665,13.0131033750515,19773,45996,2,9,22,28
1996,22.5450044634788,19797.8171342685,45610.6417835671,1,4,16,28
2235,23.8566149421207,19807.4214765101,38432.7266219239,1,5,7,9
573,12.0794557752678,19802.4572425829,45899.0959860384,2,11,21,28
762,13.929885377046,19848.6784776903,46228.1496062992,1,3,13,26
810,14.3619220944516,19855.5,45705,1,6,17,28
1478,19.4002476639788,19866.6285520974,45914.0202976996,2,7,18,28
914,15.2560869418599,20012.9649890591,11544.2538293217,1,2,6,8
421,10.3540701980767,20062.3752969121,11226.703087886,2,2,5,8
944,15.5044389142593,20120.4258474576,11561.8463983051,1,3,6,8
225,7.56939756606048,20128,11238,2,3,6,8
6634,41.1015112612008,20269.440608984,11833.2885137172,1,2,5,9
881,14.9781443370778,20244.4426787741,11085.8842224745,1,2,3,7
607,12.4326698955152,20287.3772652389,11644.6985172982,1,3,6,9
12482,56.3783220704276,20340.1173690114,10145.9764460824,1,1,1,1
937,15.4468472732584,20438.8292422625,12012.6638207044,1,1,3,8
225,7.56939756606048,20996,11690,1,1,1,4
648,12.8456936363,21012.4907407407,23129.1342592593,3,6,14,40
1275,18.0187703217358,21047.9945098039,23115.6760784314,4,8,17,40
841,14.6341686277169,21056.4934601665,23053.0356718193,3,9,20,43
788,14.1655410150923,21061.2538071066,22701.7195431472,1,6,31,50
1009,16.0293399779141,21062.6828543112,23206.5351833498,1,5,11,38
1110,16.8124709347319,21084.9081081081,23111.2072072072,4,9,19,42
545,11.7806243627463,21087.5963302752,22537.0256880734,1,4,24,50
861,14.807155351498,21098,42709,4,8,19,36
884,15.0036246123787,21121.5180995475,42773.2669683258,4,10,20,36
694,13.2938199479774,21124.8832853026,22843.1397694524,2,12,33,50
835,14.5818724439206,21134.3053892216,22930.325748503,3,11,29,50
861,14.807155351498,21135,42652,3,9,24,36
789,14.1745264527323,21145.989860583,42535.8542458809,1,7,23,36
1036,16.242390023304,21162.5598455598,23001.6621621622,3,10,28,46
894,15.0882480957415,21165.5,42717,4,13,25,36
814,14.3973399585786,21167.2862407862,22866.171990172,3,13,34,50
958,15.6189851389665,21187.5,42896.5,3,10,22,36
810,14.3619220944516,21196,42809.5,4,12,24,36
822,14.4679155773892,21201.9416058394,22989.2725060827,2,11,28,47
641,12.7761226369759,21211.0842433697,22714.0702028081,4,12,38,50
1147,17.0903818436642,21229.3696599826,42869.3905841325,4,10,24,36
2399,24.7163980701867,21265.1467278033,42517.5356398499,2,8,30,36
349,9.42720108104809,21255,22789,4,18,39,50
862,14.8157516688267,21270.9976798144,22444.4837587007,2,7,38,51
1212,17.567961340002,21279.5,42883,3,11,25,36
784,14.1295421233129,21275.5051020408,23071.4808673469,1,6,26,45
636,12.7261962145141,21280.3773584906,22695.6179245283,4,16,38,50
